"trip_id","arrival_time","departure_time","stop_id","stop_sequence","pickup_type","drop_off_type"
"GO102_22_V4_60","08:54:00","08:54:00","100","3","0","0"
"GO102_22_V4_60","08:57:00","08:57:00","74","4","0","0"
"GO102_22_V4_60","09:01:00","09:01:00","157","5","0","0"
"GO102_22_V4_60","09:06:00","09:06:00","204","6","0","0"
"GO102_22_V4_60","09:13:00","09:13:00","163","7","0","0"
"GO102_22_V4_61","09:34:00","09:34:00","163","1","0","0"
"GO102_22_V4_61","09:41:00","09:41:00","204","2","0","0"
"GO102_22_V4_61","09:46:00","09:46:00","157","3","0","0"
"GO102_22_V4_61","09:50:00","09:50:00","74","4","0","0"
"GO102_22_V4_61","09:53:00","09:53:00","100","5","0","0"
"GO102_22_V4_61","09:58:00","09:58:00","26","6","0","0"
"GO102_22_V4_61","10:04:00","10:04:00","27","7","0","0"
"GO102_22_V4_62","09:04:00","09:05:00","102","1","0","0"
"GO102_22_V4_62","09:38:00","09:38:00","27","2","0","0"
"GO102_22_V4_62","09:44:00","09:44:00","26","3","0","0"
"GO102_22_V4_62","09:49:00","09:49:00","100","4","0","0"
"GO102_22_V4_62","09:52:00","09:52:00","74","5","0","0"
"GO102_22_V4_62","09:56:00","09:56:00","157","6","0","0"
"GO102_22_V4_62","10:01:00","10:01:00","204","7","0","0"
"GO102_22_V4_62","10:08:00","10:08:00","163","8","0","0"
"GO102_22_V4_63","10:34:00","10:34:00","163","1","0","0"
"GO102_22_V4_63","10:41:00","10:41:00","204","2","0","0"
"GO102_22_V4_63","10:46:00","10:46:00","157","3","0","0"
"GO102_22_V4_63","10:50:00","10:50:00","74","4","0","0"
"GO102_22_V4_63","10:53:00","10:53:00","100","5","0","0"
"GO102_22_V4_63","10:58:00","10:58:00","26","6","0","0"
"GO102_22_V4_63","11:04:00","11:04:00","27","7","0","0"
"GO102_22_V4_64","10:38:00","10:38:00","27","1","0","0"
"GO102_22_V4_64","10:44:00","10:44:00","26","2","0","0"
"GO102_22_V4_64","10:49:00","10:49:00","100","3","0","0"
"GO102_22_V4_64","10:52:00","10:52:00","74","4","0","0"
"GO102_22_V4_64","10:56:00","10:56:00","157","5","0","0"
"GO102_22_V4_64","11:01:00","11:01:00","204","6","0","0"
"GO102_22_V4_64","11:08:00","11:08:00","163","7","0","0"
"GO102_22_V4_67","11:34:00","11:34:00","163","1","0","0"
"GO102_22_V4_67","11:41:00","11:41:00","204","2","0","0"
"GO102_22_V4_67","11:46:00","11:46:00","157","3","0","0"
"GO102_22_V4_67","11:50:00","11:50:00","74","4","0","0"
"GO102_22_V4_67","11:53:00","11:53:00","100","5","0","0"
"GO102_22_V4_67","11:58:00","11:58:00","26","6","0","0"
"GO102_22_V4_67","12:04:00","12:04:00","27","7","0","0"
"GO102_22_V4_68","12:38:00","12:38:00","27","1","0","0"
"GO102_22_V4_68","12:44:00","12:44:00","26","2","0","0"
"GO102_22_V4_68","12:49:00","12:49:00","100","3","0","0"
"GO102_22_V4_68","12:52:00","12:52:00","74","4","0","0"
"GO102_22_V4_68","12:56:00","12:56:00","157","5","0","0"
"GO102_22_V4_68","13:01:00","13:01:00","204","6","0","0"
"GO102_22_V4_68","13:08:00","13:08:00","163","7","0","0"
"GO102_22_V4_69","13:34:00","13:34:00","163","1","0","0"
"GO102_22_V4_69","13:41:00","13:41:00","204","2","0","0"
"GO102_22_V4_69","13:46:00","13:46:00","157","3","0","0"
"GO102_22_V4_69","13:50:00","13:50:00","74","4","0","0"
"GO102_22_V4_69","13:53:00","13:53:00","100","5","0","0"
"GO102_22_V4_69","13:58:00","13:58:00","26","6","0","0"
"GO102_22_V4_69","14:04:00","14:04:00","27","7","0","0"
"GO102_22_V4_71","15:34:00","15:34:00","163","1","0","0"
"GO102_22_V4_71","15:41:00","15:41:00","204","2","0","0"
"GO102_22_V4_71","15:46:00","15:46:00","157","3","0","0"
"GO102_22_V4_71","15:50:00","15:50:00","74","4","0","0"
"GO102_22_V4_71","15:53:00","15:53:00","100","5","0","0"
"GO102_22_V4_71","15:58:00","15:58:00","26","6","0","0"
"GO102_22_V4_71","16:04:00","16:04:00","27","7","0","0"
"GO102_22_V4_73","17:31:00","17:31:00","163","1","0","0"
"GO102_22_V4_73","17:38:00","17:38:00","204","2","0","0"
"GO102_22_V4_73","17:43:00","17:43:00","157","3","0","0"
"GO102_22_V4_73","17:47:00","17:47:00","74","4","0","0"
"GO102_22_V4_73","17:51:00","17:51:00","100","5","0","0"
"GO102_22_V4_73","17:56:00","17:56:00","26","6","0","0"
"GO102_22_V4_73","18:03:00","18:03:00","27","7","0","0"
"GO102_22_V4_74","14:41:00","14:41:00","27","1","0","0"
"GO102_22_V4_74","14:47:00","14:47:00","26","2","0","0"
"GO102_22_V4_74","14:52:00","14:52:00","100","3","0","0"
"GO102_22_V4_74","14:55:00","14:55:00","74","4","0","0"
"GO102_22_V4_74","14:59:00","14:59:00","157","5","0","0"
"GO102_22_V4_74","15:04:00","15:04:00","204","6","0","0"
"GO102_22_V4_74","15:11:00","15:11:00","163","7","0","0"
"GO102_22_V4_75","18:31:00","18:31:00","163","1","0","0"
"GO102_22_V4_75","18:38:00","18:38:00","204","2","0","0"
"GO102_22_V4_75","18:43:00","18:43:00","157","3","0","0"
"GO102_22_V4_75","18:47:00","18:47:00","74","4","0","0"
"GO102_22_V4_75","18:51:00","18:51:00","100","5","0","0"
"GO102_22_V4_75","18:56:00","18:56:00","26","6","0","0"
"GO102_22_V4_75","19:03:00","19:03:00","27","7","0","0"
"GO102_22_V4_76","15:09:00","15:10:00","102","1","0","0"
"GO102_22_V4_76","15:14:00","15:14:00","86","2","1","1"
"GO102_22_V4_76","15:24:00","15:24:00","132","3","0","0"
"GO102_22_V4_76","15:32:00","15:32:00","92","4","0","0"
"GO102_22_V4_76","15:49:00","15:49:00","27","5","0","0"
"GO102_22_V4_76","15:55:00","15:55:00","26","6","0","0"
"GO102_22_V4_76","16:00:00","16:00:00","100","7","0","0"
"GO102_22_V4_76","16:03:00","16:03:00","74","8","0","0"
"GO102_22_V4_76","16:07:00","16:07:00","157","9","0","0"
"GO102_22_V4_76","16:12:00","16:12:00","204","10","0","0"
"GO102_22_V4_76","16:19:00","16:19:00","163","11","0","0"
"GO102_22_V4_77","19:31:00","19:31:00","163","1","0","0"
"GO102_22_V4_77","19:38:00","19:38:00","204","2","0","0"
"GO102_22_V4_77","19:43:00","19:43:00","157","3","0","0"
"GO102_22_V4_77","19:47:00","19:47:00","74","4","0","0"
"GO102_22_V4_77","19:51:00","19:51:00","100","5","0","0"
"GO102_22_V4_77","19:56:00","19:56:00","26","6","0","0"
"GO102_22_V4_77","20:03:00","20:03:00","27","7","0","0"
"GO102_22_V4_78","16:28:00","16:28:00","27","1","0","0"
"GO102_22_V4_78","16:34:00","16:34:00","26","2","0","0"
"GO102_22_V4_78","16:39:00","16:39:00","100","3","0","0"
"GO102_22_V4_78","16:42:00","16:42:00","74","4","0","0"
"GO102_22_V4_78","16:46:00","16:46:00","157","5","0","0"
"GO102_22_V4_78","16:51:00","16:51:00","204","6","0","0"
"GO102_22_V4_78","16:58:00","16:58:00","163","7","0","0"
"GO102_22_V4_79","23:30:00","23:30:00","163","1","0","0"
"GO102_22_V4_79","23:37:00","23:37:00","204","2","0","0"
"GO102_22_V4_79","23:41:00","23:41:00","157","3","0","0"
"GO102_22_V4_79","23:45:00","23:45:00","74","4","0","0"
"GO102_22_V4_79","23:49:00","23:49:00","100","5","0","0"
"GO102_22_V4_79","23:54:00","23:54:00","26","6","0","0"
"GO102_22_V4_79","24:00:00","24:00:00","27","7","0","0"
"GO102_22_V4_79","24:42:00","24:42:00","102","8","0","0"
"GO102_22_V4_80","16:27:00","16:27:00","118","1","0","0"
"GO102_22_V4_80","16:42:00","16:42:00","90","2","0","0"
"GO102_22_V4_80","16:58:00","16:59:00","102","3","0","0"
"GO102_22_V4_80","17:13:00","17:13:00","132","4","0","0"
"GO102_22_V4_80","17:21:00","17:21:00","92","5","0","0"
"GO102_22_V4_80","17:41:00","17:41:00","27","6","0","0"
"GO102_22_V4_80","17:47:00","17:47:00","26","7","0","0"
"GO102_22_V4_80","17:52:00","17:52:00","100","8","0","0"
"GO102_22_V4_80","17:55:00","17:55:00","74","9","0","0"
"GO102_22_V4_80","17:59:00","17:59:00","157","10","0","0"
"GO102_22_V4_80","18:04:00","18:04:00","204","11","0","0"
"GO102_22_V4_80","18:11:00","18:11:00","163","12","0","0"
"GO102_22_V4_82","18:38:00","18:38:00","27","1","0","0"
"GO102_22_V4_82","18:44:00","18:44:00","26","2","0","0"
"GO102_22_V4_82","18:49:00","18:49:00","100","3","0","0"
"GO102_22_V4_82","18:52:00","18:52:00","74","4","0","0"
"GO102_22_V4_82","18:56:00","18:56:00","157","5","0","0"
"GO102_22_V4_82","19:01:00","19:01:00","204","6","0","0"
"GO102_22_V4_82","19:08:00","19:08:00","163","7","0","0"
"GO102_22_V4_84","22:36:00","22:36:00","27","1","0","0"
"GO102_22_V4_84","22:42:00","22:42:00","26","2","0","0"
"GO102_22_V4_84","22:47:00","22:47:00","100","3","0","0"
"GO102_22_V4_84","22:50:00","22:50:00","74","4","0","0"
"GO102_22_V4_84","22:54:00","22:54:00","157","5","0","0"
"GO102_22_V4_84","22:59:00","22:59:00","204","6","0","0"
"GO102_22_V4_84","23:06:00","23:06:00","163","7","0","0"
"GO102_22_V4_90","06:00:00","06:00:00","198","1","0","0"
"GO102_22_V4_90","06:06:00","06:06:00","233","2","0","0"
"GO102_22_V4_90","06:19:00","06:19:00","83","3","0","0"
"GO102_22_V4_90","06:29:00","06:29:00","191","4","0","0"
"GO102_22_V4_90","06:37:00","06:37:00","13","5","0","0"
"GO102_22_V4_90","06:47:00","06:47:00","48","6","0","0"
"GO102_22_V4_90","06:52:00","06:52:00","4","7","0","0"
"GO102_22_V4_91","07:13:00","07:13:00","4","1","0","0"
"GO102_22_V4_91","07:18:00","07:18:00","48","2","0","0"
"GO102_22_V4_91","07:28:00","07:28:00","13","3","0","0"
"GO102_22_V4_91","07:37:00","07:37:00","191","4","0","0"
"GO102_22_V4_91","07:47:00","07:47:00","83","5","0","0"
"GO102_22_V4_92","08:26:00","08:26:00","83","1","0","0"
"GO102_22_V4_92","08:36:00","08:36:00","191","2","0","0"
"GO102_22_V4_92","08:44:00","08:44:00","13","3","0","0"
"GO102_22_V4_92","08:54:00","08:54:00","48","4","0","0"
"GO102_22_V4_92","08:59:00","08:59:00","4","5","0","0"
"GO102_22_V4_92","09:19:00","09:19:00","141","6","0","0"
"GO102_22_V4_93","12:56:00","12:56:00","141","1","0","0"
"GO102_22_V4_93","13:15:00","13:15:00","4","2","0","0"
"GO102_22_V4_93","13:20:00","13:20:00","48","3","0","0"
"GO102_22_V4_93","13:30:00","13:30:00","13","4","0","0"
"GO102_22_V4_93","13:40:00","13:40:00","191","5","0","0"
"GO102_22_V4_93","13:50:00","13:50:00","83","6","0","0"
"GO102_22_V4_93","14:01:00","14:01:00","233","7","0","0"
"GO102_22_V4_93","14:10:00","14:10:00","198","8","0","0"
"GO102_22_V4_94","15:06:00","15:06:00","198","1","0","0"
"GO102_22_V4_94","15:12:00","15:12:00","233","2","0","0"
"GO102_22_V4_94","15:21:00","15:21:00","83","3","0","0"
"GO102_22_V4_94","15:31:00","15:31:00","191","4","0","0"
"GO102_22_V4_94","15:39:00","15:39:00","13","5","0","0"
"GO102_22_V4_94","15:49:00","15:49:00","48","6","0","0"
"GO102_22_V4_94","15:54:00","15:54:00","4","7","0","0"
"GO102_22_V4_94","16:14:00","16:14:00","141","8","0","0"
"GO102_22_V4_95","16:52:00","16:52:00","141","1","0","0"
"GO102_22_V4_95","17:11:00","17:11:00","4","2","0","0"
"GO102_22_V4_95","17:16:00","17:16:00","48","3","0","0"
"GO102_22_V4_95","17:26:00","17:26:00","13","4","0","0"
"GO102_22_V4_95","17:35:00","17:35:00","191","5","0","0"
"GO102_22_V4_95","17:45:00","17:45:00","83","6","0","0"
"GO102_22_V4_95","17:56:00","17:56:00","233","7","0","0"
"GO102_22_V4_95","18:03:00","18:03:00","198","8","0","0"
"GO102_22_V4_101","00:08:00","00:08:00","27","1","0","0"
"GO102_22_V4_101","00:15:00","00:15:00","8","2","0","0"
"GO102_22_V4_101","00:19:00","00:19:00","136","3","0","0"
"GO102_22_V4_101","00:24:00","00:24:00","16","4","0","0"
"GO102_22_V4_101","00:29:00","00:29:00","64","5","0","0"
"GO102_22_V4_101","00:46:00","00:47:00","102","6","0","0"
"GO102_22_V4_101","00:55:00","00:55:00","214","7","0","0"
"GO102_22_V4_101","01:05:00","01:05:00","237","8","0","0"
"GO102_22_V4_102","00:46:00","00:46:00","237","1","0","0"
"GO102_22_V4_102","01:00:00","01:00:00","55","2","0","0"
"GO102_22_V4_102","01:06:00","01:07:00","102","3","0","0"
"GO102_22_V4_102","01:23:00","01:23:00","183","4","0","0"
"GO102_22_V4_102","01:26:00","01:26:00","225","5","0","0"
"GO102_22_V4_102","01:29:00","01:29:00","64","6","0","0"
"GO102_22_V4_102","01:32:00","01:32:00","226","7","0","0"
"GO102_22_V4_102","01:35:00","01:35:00","16","8","0","0"
"GO102_22_V4_102","01:38:00","01:38:00","215","9","0","0"
"GO102_22_V4_102","01:41:00","01:41:00","187","10","0","0"
"GO102_22_V4_102","01:43:00","01:43:00","136","11","0","0"
"GO102_22_V4_102","01:45:00","01:45:00","135","12","0","0"
"GO102_22_V4_102","01:48:00","01:48:00","8","13","0","0"
"GO102_22_V4_102","01:51:00","01:51:00","38","14","0","0"
"GO102_22_V4_102","01:54:00","01:54:00","117","15","0","0"
"GO102_22_V4_102","02:00:00","02:00:00","27","16","0","0"
"GO102_22_V4_103","00:37:00","00:37:00","27","1","0","0"
"GO102_22_V4_103","00:42:00","00:42:00","117","2","0","0"
"GO102_22_V4_103","00:45:00","00:45:00","38","3","0","0"
"GO102_22_V4_103","00:47:00","00:47:00","8","4","0","0"
"GO102_22_V4_103","00:49:00","00:49:00","135","5","0","0"
"GO102_22_V4_103","00:51:00","00:51:00","136","6","0","0"
"GO102_22_V4_103","00:54:00","00:54:00","187","7","0","0"
"GO102_22_V4_103","00:57:00","00:57:00","215","8","0","0"
"GO102_22_V4_103","01:00:00","01:00:00","16","9","0","0"
"GO102_22_V4_103","01:03:00","01:03:00","226","10","0","0"
"GO102_22_V4_103","01:06:00","01:06:00","64","11","0","0"
"GO102_22_V4_103","01:09:00","01:09:00","225","12","0","0"
"GO102_22_V4_103","01:12:00","01:12:00","183","13","0","0"
"GO102_22_V4_103","01:15:00","01:15:00","125","14","0","0"
"GO102_22_V4_103","01:28:00","01:29:00","102","15","0","0"
"GO102_22_V4_103","01:34:00","01:34:00","55","16","0","0"
"GO102_22_V4_103","01:48:00","01:48:00","237","17","0","0"
"GO102_22_V4_104","02:46:00","02:46:00","237","1","0","0"
"GO102_22_V4_104","03:00:00","03:00:00","55","2","0","0"
"GO102_22_V4_104","03:06:00","03:07:00","102","3","0","0"
"GO102_22_V4_104","03:23:00","03:23:00","183","4","0","0"
"GO102_22_V4_104","03:26:00","03:26:00","225","5","0","0"
"GO102_22_V4_104","03:29:00","03:29:00","64","6","0","0"
"GO102_22_V4_104","03:32:00","03:32:00","226","7","0","0"
"GO102_22_V4_104","03:35:00","03:35:00","16","8","0","0"
"GO102_22_V4_104","03:38:00","03:38:00","215","9","0","0"
"GO102_22_V4_104","03:41:00","03:41:00","187","10","0","0"
"GO102_22_V4_104","03:43:00","03:43:00","136","11","0","0"
"GO102_22_V4_104","03:45:00","03:45:00","135","12","0","0"
"GO102_22_V4_104","03:48:00","03:48:00","8","13","0","0"
"GO102_22_V4_104","03:51:00","03:51:00","38","14","0","0"
"GO102_22_V4_104","03:54:00","03:54:00","117","15","0","0"
"GO102_22_V4_104","04:00:00","04:00:00","27","16","0","0"
"GO102_22_V4_105","01:41:00","01:41:00","27","1","0","0"
"GO102_22_V4_105","01:46:00","01:46:00","117","2","0","0"
"GO102_22_V4_105","01:49:00","01:49:00","38","3","0","0"
"GO102_22_V4_105","01:51:00","01:51:00","8","4","0","0"
"GO102_22_V4_105","01:53:00","01:53:00","135","5","0","0"
"GO102_22_V4_105","01:55:00","01:55:00","136","6","0","0"
"GO102_22_V4_105","01:58:00","01:58:00","187","7","0","0"
"GO102_22_V4_105","02:01:00","02:01:00","215","8","0","0"
"GO102_22_V4_105","02:04:00","02:04:00","16","9","0","0"
"GO102_22_V4_105","02:07:00","02:07:00","226","10","0","0"
"GO102_22_V4_105","02:10:00","02:10:00","64","11","0","0"
"GO102_22_V4_105","02:13:00","02:13:00","225","12","0","0"
"GO102_22_V4_105","02:16:00","02:16:00","183","13","0","0"
"GO102_22_V4_105","02:19:00","02:19:00","125","14","0","0"
"GO102_22_V4_105","02:32:00","02:33:00","102","15","0","0"
"GO102_22_V4_105","02:38:00","02:38:00","55","16","0","0"
"GO102_22_V4_105","02:51:00","02:51:00","237","17","0","0"
"GO102_22_V4_107","03:08:00","03:08:00","27","1","0","0"
"GO102_22_V4_107","03:14:00","03:14:00","8","2","0","0"
"GO102_22_V4_107","03:19:00","03:19:00","136","3","0","0"
"GO102_22_V4_107","03:24:00","03:24:00","16","4","0","0"
"GO102_22_V4_107","03:29:00","03:29:00","64","5","0","0"
"GO102_22_V4_107","03:46:00","03:47:00","102","6","0","0"
"GO102_22_V4_107","03:55:00","03:55:00","214","7","0","0"
"GO102_22_V4_107","04:05:00","04:05:00","237","8","0","0"
"GO102_22_V4_109","04:11:00","04:11:00","27","1","0","0"
"GO102_22_V4_109","04:16:00","04:16:00","117","2","0","0"
"GO102_22_V4_109","04:19:00","04:19:00","38","3","0","0"
"GO102_22_V4_109","04:21:00","04:21:00","8","4","0","0"
"GO102_22_V4_109","04:23:00","04:23:00","135","5","0","0"
"GO102_22_V4_109","04:25:00","04:25:00","136","6","0","0"
"GO102_22_V4_109","04:28:00","04:28:00","187","7","0","0"
"GO102_22_V4_109","04:31:00","04:31:00","215","8","0","0"
"GO102_22_V4_109","04:34:00","04:34:00","16","9","0","0"
"GO102_22_V4_109","04:37:00","04:37:00","226","10","0","0"
"GO102_22_V4_109","04:40:00","04:40:00","64","11","0","0"
"GO102_22_V4_109","04:43:00","04:43:00","225","12","0","0"
"GO102_22_V4_109","04:46:00","04:46:00","183","13","0","0"
"GO102_22_V4_109","05:02:00","05:03:00","102","14","0","0"
"GO102_22_V4_109","05:08:00","05:08:00","55","15","0","0"
"GO102_22_V4_109","05:21:00","05:21:00","237","16","0","0"
"GO102_22_V4_111","04:41:00","04:41:00","27","1","0","0"
"GO102_22_V4_111","04:46:00","04:46:00","117","2","0","0"
"GO102_22_V4_111","04:49:00","04:49:00","38","3","0","0"
"GO102_22_V4_111","04:51:00","04:51:00","8","4","0","0"
"GO102_22_V4_111","04:53:00","04:53:00","135","5","0","0"
"GO102_22_V4_111","04:55:00","04:55:00","136","6","0","0"
"GO102_22_V4_111","04:58:00","04:58:00","187","7","0","0"
"GO102_22_V4_111","05:01:00","05:01:00","215","8","0","0"
"GO102_22_V4_111","05:04:00","05:04:00","16","9","0","0"
"GO102_22_V4_111","05:07:00","05:07:00","226","10","0","0"
"GO102_22_V4_111","05:10:00","05:10:00","64","11","0","0"
"GO102_22_V4_111","05:13:00","05:13:00","225","12","0","0"
"GO102_22_V4_111","05:16:00","05:16:00","183","13","0","0"
"GO102_22_V4_111","05:19:00","05:19:00","125","14","0","0"
"GO102_22_V4_111","05:32:00","05:33:00","102","15","0","0"
"GO102_22_V4_111","05:39:00","05:39:00","55","16","0","0"
"GO102_22_V4_111","05:52:00","05:52:00","237","17","0","0"
"GO102_22_V4_119","04:54:00","04:54:00","27","1","0","0"
"GO102_22_V4_119","04:59:00","04:59:00","117","2","0","0"
"GO102_22_V4_119","05:02:00","05:02:00","38","3","0","0"
"GO102_22_V4_119","05:04:00","05:04:00","8","4","0","0"
"GO102_22_V4_119","05:06:00","05:06:00","135","5","0","0"
"GO102_22_V4_119","05:08:00","05:08:00","136","6","0","0"
"GO102_22_V4_119","05:11:00","05:11:00","187","7","0","0"
"GO102_22_V4_119","05:14:00","05:14:00","215","8","0","0"
"GO102_22_V4_119","05:17:00","05:17:00","16","9","0","0"
"GO102_22_V4_119","05:20:00","05:20:00","226","10","0","0"
"GO102_22_V4_119","05:23:00","05:23:00","64","11","0","0"
"GO102_22_V4_119","05:26:00","05:26:00","225","12","0","0"
"GO102_22_V4_119","05:29:00","05:29:00","183","13","0","0"
"GO102_22_V4_119","05:43:00","05:44:00","102","14","0","0"
"GO102_22_V4_119","06:03:00","06:03:00","237","15","0","0"
"GO102_22_V4_120","04:29:00","04:29:00","237","1","0","0"
"GO102_22_V4_120","04:43:00","04:43:00","55","2","0","0"
"GO102_22_V4_120","04:49:00","04:50:00","102","3","0","0"
"GO102_22_V4_120","05:02:00","05:02:00","211","4","0","0"
"GO102_22_V4_120","05:18:00","05:18:00","136","5","0","0"
"GO102_22_V4_120","05:20:00","05:20:00","135","6","0","0"
"GO102_22_V4_120","05:24:00","05:24:00","8","7","0","0"
"GO102_22_V4_120","05:26:00","05:26:00","38","8","0","0"
"GO102_22_V4_120","05:29:00","05:29:00","117","9","0","0"
"GO102_22_V4_120","05:35:00","05:35:00","27","10","0","0"
"GO102_22_V4_121","05:26:00","05:26:00","27","1","0","0"
"GO102_22_V4_121","05:31:00","05:31:00","117","2","0","0"
"GO102_22_V4_121","05:34:00","05:34:00","38","3","0","0"
"GO102_22_V4_121","05:36:00","05:36:00","8","4","0","0"
"GO102_22_V4_121","05:38:00","05:38:00","135","5","0","0"
"GO102_22_V4_121","05:40:00","05:40:00","136","6","0","0"
"GO102_22_V4_121","05:43:00","05:43:00","187","7","0","0"
"GO102_22_V4_121","05:46:00","05:46:00","215","8","0","0"
"GO102_22_V4_121","06:12:00","06:13:00","102","9","0","0"
"GO102_22_V4_121","06:21:00","06:21:00","214","10","0","0"
"GO102_22_V4_121","06:32:00","06:32:00","237","11","0","0"
"GO102_22_V4_122","05:43:00","05:43:00","237","1","0","0"
"GO102_22_V4_122","05:57:00","05:57:00","55","2","0","0"
"GO102_22_V4_122","06:03:00","06:04:00","102","3","0","0"
"GO102_22_V4_122","06:10:00","06:10:00","184","4","0","0"
"GO102_22_V4_122","06:20:00","06:20:00","183","5","0","0"
"GO102_22_V4_122","06:23:00","06:23:00","225","6","0","0"
"GO102_22_V4_122","06:26:00","06:26:00","64","7","0","0"
"GO102_22_V4_122","06:29:00","06:29:00","226","8","0","0"
"GO102_22_V4_122","06:32:00","06:32:00","16","9","0","0"
"GO102_22_V4_122","06:35:00","06:35:00","215","10","0","0"
"GO102_22_V4_122","06:38:00","06:38:00","187","11","0","0"
"GO102_22_V4_122","06:40:00","06:40:00","136","12","0","0"
"GO102_22_V4_122","06:42:00","06:42:00","135","13","0","0"
"GO102_22_V4_122","06:45:00","06:45:00","8","14","0","0"
"GO102_22_V4_122","06:48:00","06:48:00","38","15","0","0"
"GO102_22_V4_122","06:51:00","06:51:00","117","16","0","0"
"GO102_22_V4_122","06:57:00","06:57:00","27","17","0","0"
"GO102_22_V4_123","06:04:00","06:04:00","27","1","0","0"
"GO102_22_V4_123","06:09:00","06:09:00","117","2","0","0"
"GO102_22_V4_123","06:12:00","06:12:00","38","3","0","0"
"GO102_22_V4_123","06:14:00","06:14:00","8","4","0","0"
"GO102_22_V4_123","06:16:00","06:16:00","135","5","0","0"
"GO102_22_V4_123","06:18:00","06:18:00","136","6","0","0"
"GO102_22_V4_123","06:21:00","06:21:00","187","7","0","0"
"GO102_22_V4_123","06:24:00","06:24:00","215","8","0","0"
"GO102_22_V4_123","06:49:00","06:50:00","102","9","0","0"
"GO102_22_V4_123","06:58:00","06:58:00","214","10","0","0"
"GO102_22_V4_123","07:10:00","07:10:00","237","11","0","0"
"GO102_22_V4_125","06:31:00","06:31:00","27","1","0","0"
"GO102_22_V4_125","06:36:00","06:36:00","117","2","0","0"
"GO102_22_V4_125","06:39:00","06:39:00","38","3","0","0"
"GO102_22_V4_125","06:40:00","06:40:00","8","4","0","0"
"GO102_22_V4_125","06:43:00","06:43:00","135","5","0","0"
