"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id","peak_offpeak"
"9","471E0343","GO303_24_317_2771_METS","Penn Station","317","1","6F8FDD4AW","1"
"9","471E0343","GO303_24_318_2771_METS","Port Washington","318","0","6F8FDD4A","0"
"9","471E0343","GO303_24_320_2771_METS","Port Washington","320","0","6F8FDD4A","0"
"9","471E0343","GO303_24_321_2771_METS","Penn Station","321","1","6F8FDD4AW","1"
"9","471E0343","GO303_24_325_2771_METS","Penn Station","325","1","6F8FDD4AW","1"
"9","471E0343","GO303_24_327_2771_METS","Penn Station","327","1","6F8FDD4AW","1"
"9","471E0343","GO303_24_329_2771_METS","Penn Station","329","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_331_2771_METS","Penn Station","331","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_350_2771_METS","Port Washington","350","0","6F8FDD4A","0"
"9","471E0343","GO303_24_351_2771_METS","Penn Station","351","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_352_2771_METS","Port Washington","352","0","6F8FDD4A","0"
"9","471E0343","GO303_24_353_2771_METS","Penn Station","353","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_354_2771_METS","Port Washington","354","0","6F8FDD4A","0"
"9","471E0343","GO303_24_355_2771_METS","Penn Station","355","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_356_2771_METS","Port Washington","356","0","6F8FDD4A","0"
"9","471E0343","GO303_24_357_2771_METS","Penn Station","357","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_358_2771_METS","Port Washington","358","0","6F8FDD4A","1"
"9","471E0343","GO303_24_359_2771_METS","Penn Station","359","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_360_2771_METS","Port Washington","360","0","6F8FDD4A","1"
"9","471E0343","GO303_24_361_2771_METS","Penn Station","361","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_362_2771_METS","Port Washington","362","0","6F8FDD4A","1"
"9","471E0343","GO303_24_363_2771_METS","Penn Station","363","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_364_2771_METS","Port Washington","364","0","6F8FDD4A","1"
"9","471E0343","GO303_24_365_2771_METS","Penn Station","365","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_366_2771_METS","Port Washington","366","0","6F8FDD4A","1"
"9","471E0343","GO303_24_367_2771_METS","Penn Station","367","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_368_2771_METS","Port Washington","368","0","6F8FDD4A","1"
"9","471E0343","GO303_24_369_2771_METS","Penn Station","369","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_370_2771_METS","Port Washington","370","0","6F8FDD4A","0"
"9","471E0343","GO303_24_371_2771_METS","Penn Station","371","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_372_2771_METS","Port Washington","372","0","6F8FDD4A","0"
"9","471E0343","GO303_24_373_2771_METS","Penn Station","373","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_374_2771_METS","Port Washington","374","0","6F8FDD4A","0"
"9","471E0343","GO303_24_376_2771_METS","Port Washington","376","0","6F8FDD4A","0"
"9","471E0343","GO303_24_378_2771_METS","Port Washington","378","0","6F8FDD4A","0"
"9","471E0343","GO303_24_380_2771_METS","Port Washington","380","0","6F8FDD4A","0"
"9","471E0343","GO303_24_382_2771_METS","Port Washington","382","0","6F8FDD4A","0"
"9","471E0343","GO303_24_391_2771_METS","Penn Station","391","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_393_2771_METS","Penn Station","393","1","6F8FDD4AW","0"
"9","471E0343","GO303_24_400_2771_METS","Port Washington","400","0","DE60969A","0"
"9","471E0343","GO303_24_405_2771_METS","Grand Central","405","1","DE60969AW","0"
"9","471E0343","GO303_24_410_2771_METS","Port Washington","410","0","DE60969A","0"
"9","471E0343","GO303_24_411_2771_METS","Grand Central","411","1","DE60969AW","1"
"9","471E0343","GO303_24_415_2771_METS","Grand Central","415","1","DE60969AW","1"
"9","471E0343","GO303_24_416_2771_METS","Port Washington","416","0","DE60969A","0"
"9","471E0343","GO303_24_418_2771_METS","Port Washington","418","0","DE60969A","0"
"9","471E0343","GO303_24_419_2771_METS","Grand Central","419","1","DE60969AW","1"
"9","471E0343","GO303_24_420_2771_METS","Port Washington","420","0","DE60969A","0"
"9","471E0343","GO303_24_422_2771_METS","Port Washington","422","0","DE60969A","0"
"9","471E0343","GO303_24_423_2771_METS","Grand Central","423","1","DE60969AW","1"
"9","471E0343","GO303_24_425_2771_METS","Grand Central","425","1","DE60969AW","1"
"9","471E0343","GO303_24_427_2771_METS","Grand Central","427","1","DE60969AW","0"
"9","471E0343","GO303_24_429_2771_METS","Grand Central","429","1","DE60969AW","0"
"9","471E0343","GO303_24_450_2771_METS","Port Washington","450","0","DE60969A","0"
"9","471E0343","GO303_24_451_2771_METS","Grand Central","451","1","DE60969AW","0"
"9","471E0343","GO303_24_452_2771_METS","Port Washington","452","0","DE60969A","0"
"9","471E0343","GO303_24_453_2771_METS","Grand Central","453","1","DE60969AW","0"
"9","471E0343","GO303_24_454_2771_METS","Port Washington","454","0","DE60969A","0"
"9","471E0343","GO303_24_455_2771_METS","Grand Central","455","1","DE60969AW","0"
"9","471E0343","GO303_24_456_2771_METS","Port Washington","456","0","DE60969A","0"
"9","471E0343","GO303_24_457_2771_METS","Grand Central","457","1","DE60969AW","0"
"9","471E0343","GO303_24_458_2771_METS","Port Washington","458","0","DE60969A","1"
"9","471E0343","GO303_24_459_2771_METS","Grand Central","459","1","DE60969AW","0"
"9","471E0343","GO303_24_460_2771_METS","Port Washington","460","0","DE60969A","1"
"9","471E0343","GO303_24_461_2771_METS","Grand Central","461","1","DE60969AW","0"
"9","471E0343","GO303_24_462_2771_METS","Port Washington","462","0","DE60969A","1"
"9","471E0343","GO303_24_463_2771_METS","Grand Central","463","1","DE60969AW","0"
"9","471E0343","GO303_24_464_2771_METS","Port Washington","464","0","DE60969A","1"
"9","471E0343","GO303_24_467_2771_METS","Grand Central","467","1","DE60969AW","0"
"9","471E0343","GO303_24_468_2771_METS","Port Washington","468","0","DE60969A","1"
"9","471E0343","GO303_24_469_2771_METS","Grand Central","469","1","DE60969AW","0"
"9","471E0343","GO303_24_472_2771_METS","Port Washington","472","0","DE60969A","0"
"9","471E0343","GO303_24_1310_2771_METS","Great Neck","1310","0","09646F9B","0"
"9","471E0343","GO303_24_1315_2771_METS","Penn Station","1315","1","09646F9BW","1"
"9","471E0343","GO303_24_1319_2771_METS","Penn Station","1319","1","09646F9BW","1"
"9","471E0343","GO303_24_1323_2771_METS","Penn Station","1323","1","09646F9BW","1"
"9","471E0343","GO303_24_1327_2771_METS","Penn Station","1327","1","09646F9BW","0"
"9","471E0343","GO303_24_1362_2771_METS","Great Neck","1362","0","09646F9B","1"
"9","471E0343","GO303_24_1363_2771_METS","Penn Station","1363","1","09646F9BW","0"
"9","471E0343","GO303_24_1364_2771_METS","Great Neck","1364","0","09646F9B","1"
"9","471E0343","GO303_24_1365_2771_METS","Penn Station","1365","1","09646F9BW","0"
"9","471E0343","GO303_24_1366_2771_METS","Great Neck","1366","0","09646F9B","1"
"9","471E0343","GO303_24_1368_2771_METS","Great Neck","1368","0","09646F9B","1"
"9","471E0343","GO303_24_1412_2771_METS","Great Neck","1412","0","6663602C","0"
"9","471E0343","GO303_24_1413_2771_METS","Grand Central","1413","1","6663602CW","1"
"9","471E0343","GO303_24_1414_2771_METS","Great Neck","1414","0","6663602C","0"
"9","471E0343","GO303_24_1416_2771_METS","Great Neck","1416","0","6663602C","0"
"9","471E0343","GO303_24_1421_2771_METS","Grand Central","1421","1","6663602CW","1"
"9","471E0343","GO303_24_1462_2771_METS","Great Neck","1462","0","6663602C","1"
"9","471E0343","GO303_24_1463_2771_METS","Grand Central","1463","1","6663602CW","0"
"9","471E0343","GO303_24_1464_2771_METS","Great Neck","1464","0","6663602C","1"
"9","471E0343","GO303_24_1466_2771_METS","Great Neck","1466","0","6663602C","1"
"9","471E0343","GO303_24_1472_2771_METS","Great Neck","1472","0","6663602C","1"
"9","A3354DB4","GO303_24_6300_2772_METS","Port Washington","6300","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6301_2772_METS","Penn Station","6301","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6302_2772_METS","Port Washington","6302","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6303_2772_METS","Penn Station","6303","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6304_2772_METS","Port Washington","6304","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6305_2772_METS","Penn Station","6305","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6307_2772_METS","Penn Station","6307","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6310_2772_METS","Port Washington","6310","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6311_2772_METS","Penn Station","6311","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6312_2772_METS","Port Washington","6312","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6313_2772_METS","Penn Station","6313","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6314_2772_METS","Port Washington","6314","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6315_2772_METS","Penn Station","6315","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6316_2772_METS","Port Washington","6316","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6317_2772_METS","Penn Station","6317","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6318_2772_METS","Port Washington","6318","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6319_2772_METS","Penn Station","6319","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6320_2772_METS","Port Washington","6320","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6321_2772_METS","Penn Station","6321","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6350_2772_METS","Port Washington","6350","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6351_2772_METS","Penn Station","6351","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6352_2772_METS","Port Washington","6352","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6353_2772_METS","Penn Station","6353","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6354_2772_METS","Port Washington","6354","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6355_2772_METS","Penn Station","6355","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6356_2772_METS","Port Washington","6356","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6357_2772_METS","Penn Station","6357","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6358_2772_METS","Port Washington","6358","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6359_2772_METS","Penn Station","6359","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6360_2772_METS","Port Washington","6360","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6361_2772_METS","Penn Station","6361","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6362_2772_METS","Port Washington","6362","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6363_2772_METS","Penn Station","6363","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6364_2772_METS","Port Washington","6364","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6365_2772_METS","Penn Station","6365","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6366_2772_METS","Port Washington","6366","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6367_2772_METS","Penn Station","6367","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6368_2772_METS","Port Washington","6368","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6369_2772_METS","Penn Station","6369","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6370_2772_METS","Port Washington","6370","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6371_2772_METS","Penn Station","6371","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6372_2772_METS","Port Washington","6372","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6373_2772_METS","Penn Station","6373","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6390_2772_METS","Port Washington","6390","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6392_2772_METS","Port Washington","6392","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6393_2772_METS","Penn Station","6393","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6394_2772_METS","Port Washington","6394","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6395_2772_METS","Penn Station","6395","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6396_2772_METS","Port Washington","6396","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6397_2772_METS","Penn Station","6397","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6398_2772_METS","Port Washington","6398","0","6F8FDD4A","0"
"9","A3354DB4","GO303_24_6399_2772_METS","Penn Station","6399","1","6F8FDD4AW","0"
"9","A3354DB4","GO303_24_6412_2772_METS","Port Washington","6412","0","DE60969A","0"
"9","A3354DB4","GO303_24_6413_2772_METS","Grand Central","6413","1","DE60969AW","0"
"9","A3354DB4","GO303_24_6414_2772_METS","Port Washington","6414","0","DE60969A","0"
"9","A3354DB4","GO303_24_6415_2772_METS","Grand Central","6415","1","DE60969AW","0"
"9","A3354DB4","GO303_24_6416_2772_METS","Port Washington","6416","0","DE60969A","0"
"9","A3354DB4","GO303_24_6417_2772_METS","Grand Central","6417","1","DE60969AW","0"
"9","A3354DB4","GO303_24_6418_2772_METS","Port Washington","6418","0","DE60969A","0"
"9","A3354DB4","GO303_24_6419_2772_METS","Grand Central","6419","1","DE60969AW","0"
"9","A3354DB4","GO303_24_6420_2772_METS","Port Washington","6420","0","DE60969A","0"
"9","A3354DB4","GO303_24_6421_2772_METS","Grand Central","6421","1","DE60969AW","0"
"9","A3354DB4","GO303_24_6423_2772_METS","Grand Central","6423","1","DE60969AW","0"
"9","A3354DB4","GO303_24_6450_2772_METS","Port Washington","6450","0","DE60969A","0"
"9","A3354DB4","GO303_24_6451_2772_METS","Grand Central","6451","1","DE60969AW","0"
"9","A3354DB4","GO303_24_6452_2772_METS","Port Washington","6452","0","DE60969A","0"
"9","A3354DB4","GO303_24_6453_2772_METS","Grand Central","6453","1","DE60969AW","0"
"9","A3354DB4","GO303_24_6454_2772_METS","Port Washington","6454","0","DE60969A","0"
"9","A3354DB4","GO303_24_6455_2772_METS","Grand Central","6455","1","DE60969AW","0"
"9","A3354DB4","GO303_24_6456_2772_METS","Port Washington","6456","0","DE60969A","0"
"9","A3354DB4","GO303_24_6457_2772_METS","Grand Central","6457","1","DE60969AW","0"
"9","A3354DB4","GO303_24_6458_2772_METS","Port Washington","6458","0","DE60969A","0"
"9","A3354DB4","GO303_24_6459_2772_METS","Grand Central","6459","1","DE60969AW","0"
"9","A3354DB4","GO303_24_6460_2772_METS","Port Washington","6460","0","DE60969A","0"
"9","A3354DB4","GO303_24_6461_2772_METS","Grand Central","6461","1","DE60969AW","0"
"9","A3354DB4","GO303_24_6462_2772_METS","Port Washington","6462","0","DE60969A","0"
"9","A3354DB4","GO303_24_6463_2772_METS","Grand Central","6463","1","DE60969AW","0"
"9","A3354DB4","GO303_24_6464_2772_METS","Port Washington","6464","0","DE60969A","0"
"9","A3354DB4","GO303_24_6465_2772_METS","Grand Central","6465","1","DE60969AW","0"
"9","A3354DB4","GO303_24_6466_2772_METS","Port Washington","6466","0","DE60969A","0"
"9","A3354DB4","GO303_24_6468_2772_METS","Port Washington","6468","0","DE60969A","0"
